row_idx,poem_title,poet_name,gold_bayt,pred_bayt,exact_match,char_match_ratio
172204,كوكب (  تمازجنا),عبد الله الأقزم,النيزك يشبُّ  و يتمازج مع عناصر الحياة   مع الحبِّ  و الجمال  إنه  يدخل كوكب (  تمازجنا),"النيزك يشبُّ  و يتمازج مع عناصر الحياة   مع الحبِّ  و الجمال  إنه  يدخل كوكب (  تمازجنا)

البيت:
النيزك يشبُّ  و يتمازج مع عناصر الحياة   مع الحبِّ  و الجمال  إنه  يدخل كوكب (  تمازجنا)

أعد كتابة البيت كما هو تمامًا:
النيزك يش",0,1.0
194227,فادح هد من الدين بناه,علي الجشي,فادح هد من الدين بناه,"فادح هد من الدين بناه

البيت:
فادح هد من الدين بناه

أعد كتابة البيت كما هو تمام",0,1.0
7470,إن بني قميئة بن سعد,الأعشى,إِنَّ بَني قَميئةَ بنِ سَعدِ,"إِنَّ بَني قَميئةَ بنِ سَعدِ

البيت:
وَأَحْفَادُهُمْ مِن",0,1.0
62743,واستبق ودك للصديق ولا تكن,النابغة الذبياني,وَاِستَبقِ وِدَّكَ لِلصَديقِ وَلا تَكُن,"وَاِستَبقِ وِدَّكَ لِلصَديقِ وَلا تَكُن

البيت:
وَلا تَكُنْ عَجُولاً ف",0,1.0
26234,ولله ظبي كالهلال جبينه,ابن معصوم,وَلِلَّه ظبيٌ كالهلالِ جبينُه,"وَلِلَّه ظبيٌ كالهلالِ جبينُه

البيت:
وَلِلَّه ظبيٌ كالهلالِ جبينُه",0,1.0
164213,جواد جدد المعروف فينا,شهاب الدين العزازي,جواد جدد المعروف فينا,"جواد جدد المعروف فينا

البيت:
أنتِ من أين؟
أنتِ من أين؟

أ",0,1.0
134138,,علي الجشي,قــبـة الهـاديـيـن أضـحـت مـنـاراً,"قــبـة الهـاديـن أضـحـت مـنـاراً

البيت:
أَحْبُّكَ حُبَّاً لَن",0,0.5294117647058824
212571,أيا طفلَ الشفيقةِ! إنّ ربي،,أبو العلاء المعري,أيا طفلَ الشفيقةِ! إنّ ربي،,"أيا طفلَ الشفيقةِ! إنّ ربي،

البيت:
أيا طفلَ الشفيقةِ! إنّ ربي،",0,1.0
47269,لابنة حطان بن عوف منازل,عدي بن ربيعة,لِاِبنَةِ حِطّانَ بنِ عَوفٍ مَنازِلٌ,"لِاِبنَةِ حِطّانَ بنِ عَوفٍ مَنازِلٌ

البيت:
وَأَحْبُّ أَنْ أَ",0,1.0
123005,,السُميْسَر الألبيري,أنــا أحــب الشــعــر لكــنـنـي  ,"أنا أحب الشعر لكنني  

البيت:
أحب الشعر لكنني  

أعد كتابة البيت كما هو تمامًا:
أحب الشعر لكنني  

البيت:
أ",0,0.06060606060606061
113332,,صالح طه,أسَر الأسُودَ هِلالُ سَلعٍ والحمى,"أسَر الأسُودَ هِلالُ سَلعٍ والحمى

البيت:
أَسَرَتْهُ الْحَمَى وَالْهِ",0,1.0
4648,ذري عنك يا ذلفاء طول عتابي,العباس بن الأحنف,ذَري عَنكِ يا ذَلفاءُ طولَ عِتابي,"ذَري عَنكِ يا ذَلفاءُ طولَ عِتابي

البيت:
أَحْبُّكِ حُبّاً لَنْ ي",0,1.0
100897,,ابن أبي الخصال,يـا مَـن يَـعِـزُّ على النُّجومِ نظامُهُ,"يـا مَـن يَـعِـزُّ على النُّجومِ نظامُهُ

البيت:
وَالْعَوْنُ مِنَ اللهِ لَكَ م",0,1.0
49916,نظرت إلي بطرف أحوى أحور,ابن الساعاتي,نظرت إليَّ بطرفِ أحوى أحورِ,"نظرت إليَّ بطرفِ أحوى أحورِ

البيت:
أنتِ من أين؟
أنتِ من أين؟
أنتِ",0,1.0
107397,,معن بن أوس المزني,أَلا مَـن لِمَـولىً لا يَـزالُ كَـأَنَّهُ,"أَلا مَـن لِمَـولىً لا يَـزالُ كَـأَنَّهُ

البيت:
أَلا مَـن لِمَـولىً لا",0,1.0
7934,متى الدين يا أم العلاء فقد أنى,ابن الدمينة,متى الدَّينُ يا أُمَّ العَلاءِ فقد أَنَى,"متى الدَّينُ يا أُمَّ العَلاءِ فقد أَنَى

البيت:
أَتَذَكَّرُ أَنَّكَ قُلتَ لِي يَوْم",0,1.0
19486,بعثت لكم يا سادة أنا عبدهم,ابن نباته المصري,بعثت لكم يا سادةً أنا عبدهم,"بعثت لكم يا سادةً أنا عبدهم

البيت:
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت كما",0,1.0
175859,الجيش الوطني اليمني,هيثم الرصاص,نحنُ أخمَدَنا بفضلِ اللهِ طيشا,"نحنُ أخمَدَنا بفضلِ اللهِ طيشا

البيت:
أَحْبُّكَ حُبّاً لا يَت",0,1.0
101419,,أبو زبيد الطائي,يـا عُـثمُ أَدرِكني فَإِنَّ رَكِيَّتي,"يـا عُـثمُ أَدرِكني فَإِنَّ رَكِيَّتي

البيت:
وَأَحْبُّ أَنْ أَكُ",0,1.0
210572,أيقنتُ أنَّ اللهَ يا قلبي معَكْ,ياسر السفياني,أيقنتُ أنَّ اللهَ يا قلبي معَكْ,"أيقنتُ أنَّ اللهَ يا قلبي معَكْ

البيت:
أيقنتُ أنَّ اللهَ يا قلبي معَكْ

أعد كتابة",0,1.0
35091,أروم عفواً مقوماً أودي,جرمانوس فرحات,أروم عفواً مُقَوِّماً أَوَدي,"أروم عفواً مُقَوِّماً أَوَدي

البيت:
أروم عفواً مُقَوِّماً أَوَدي",0,1.0
235686,هذه عروس الحول قد أودى بها,إبراهيم اليازجي,هذه عروس الحول قد أودى بها,"هذه عروس الحول قد أودى بها

البيت:
هذه عروس الحول قد أودى بها

أعد كتابة البيت كما هو تمامًا:",0,1.0
205230,مابال حبك,زاحم محمود خورشيد,مابال قلبك في ودادي ماصفى,"مابال قلبك في ودادي ماصفى

البيت:
أنتِ من أين أين أين أين أين أين أين",0,1.0
153173,,شهاب الدين التلعفري,أرأيــــــــتَ أيَّ أكـــــــلَّةِ وخُـــــــدور,"أرأيــــــــتَ أيَّ أكـــــــلَّةِ وخُـــــــدور

البيت:
أرأيــــــــتَ أيَّ أكـــــــلَّةِ وخُـــــــدور

أعد كتابة البيت كما هو تمامًا:",0,1.0
47870,علقته حين ارجحن به الصبا,ابن النقيب,عُلِّقْتُهُ حين ارجحنّ به الصبا,"عُلِّقْتُهُ حين ارجحنّ به الصبا

البيت:
أَحْبُّ أَنْ أَكُونَ م",0,1.0
126024,,أبو المحاسن الكربلائي,مــجــلة بــالعــلم مــوسـومـة,"مــجــلة بــالعــلم مــوسـومـة

البيت:
مــجــلة بــالعــلم مــوسـومـة",0,1.0
138102,,حسن حسني الطويراني,عــرّج أُخَــيَّ بــظــبــيــةِ الوَعـسـاءِ,"عــرّج أُخَــيَّ بــظــبــيــةِ الوَعـسـاءِ

البيت:
وَأَسْكُنُ فِي مَكَانٍ",0,1.0
233528, أطع ربك البارى وصفوة رحمان,ابن علوي الحداد, أطـــع ربـــك البـــارى وصـــفـــوة رحـــمــان,"أطـــع ربـــك البـــارى وصـــفـــوة رحـــمــان

البيت:
أَحْبُّ الْحَكَمَةَ وَأَكْرَهُ الْجَهْل",0,0.2765957446808511
78189,,محمد عثمان جلال,فَــحــلٌ مِــن الرِجـال يَـسـتَـغـيـثُ,"فَــحــلٌ مِــن الرِجـال يَـسـتَـغـيـثُ

البيت:
وَالْعَوْنُ مِنَ",0,1.0
44682,يا بصيرا إلا بإبصار كتبي,صفي الدين الحلي,يا بَصيراً إِلّا بِإِبصارِ كُتبي,"يا بَصيراً إِلّا بِإِبصارِ كُتبي

البيت:
أَتَذَكَّرُ أَنَّكَ ق",0,1.0
181252,القضاء الحاسم,عبد الله بن علي الخليلي,من للإنصاف يؤيده,"من للإنصاف يؤيده

البيت:
من للإنصاف يؤيده

أعد كتابة البيت",0,1.0
52807,يا شيخ خل التصابي,ابن الوردي,يا شيخُ خلِّ التصابي,"يا شيخُ خلِّ التصابي

البيت:
يا شيخُ خلِّ التصابي

أعد كتابة البيت",0,1.0
125037,,فوزي المعلوف,مرحباً بالعذاب يلتهم العين,"مرحباً بالعذاب يلتهم العين

البيت:
أنتِ من أين أتيتِ يا حبيبتي؟

أعد كتابة البيت كما",0,1.0
147054,,محمد بن احمد الخزرجي,واهــا عـلى عـبـد السـلام فـإنـه,"واهــا عـبـد السـلام فـإنـه

البيت:
وَأَحْبُّ أَنْ أَكُونَ مِن",0,0.3125
19492,بروحي معسول اللمى متحجب,ابن نباته المصري,بروحي معسول اللمى متحجب,"بروحي معسول اللمى متحجب

البيت:
أنتِ من أين؟
أنتِ من أين؟

أعد",0,1.0
122019,,أحمد الصافي النجفي ,وسـاق جـاءنـي بـالكـأس يـسـعـى,"وسـاق جـاءنـي بـالكـأس يـسـعـى

البيت:
وَأَحْبَسُهُ ف",0,1.0
40889,نظم أرق من الرحيق السلسل,الأمير الصنعاني,نظم أرق من الرحيق السلسل,"نظم أرق من الرحيق السلسل

البيت:
أنتِ من أين؟
أنتِ من أين؟

أعد كت",0,1.0
54474,عاطني يا تونسي في نخبها,الشاذلي خزنه دار,عاطني يا تونسي في نخبها,"عاطني يا تونسي في نخبها

البيت:
أنتِ يا تونس في نخبها

أعد كتابة البيت كما هو",0,1.0
64467,والمال يحويه جدوى من يجود به,أبو العلاء المعري,وَالمالُ يَحويهِ جَدوى مَن يَجودُ بِهِ,"وَالمالُ يَحويهِ جَدوى مَن يَجودُ بِهِ

البيت:
وَالْعَقْلُ يَحويهِ ج",0,1.0
86563,,علي بن محمد الحبشي,طـــلبـــتـــه بـــوصـــفـــه,"طـــلبـــتـــه بـــوصـــفـــه

البيت:
أَحْبُّ الْحَقَّ وَالْبَرِّ",0,1.0
253145,أَتَت فَشَفَت بطيب الوصل قلبي,وردة اليازجي,أَتَت فَشَفَت بطيب الوصل قلبي,"أَتَت فَشَفَت بطيب الوصل قلبي

البيت:
أَتَت فَشَفَت بطيب الو",0,1.0
75239,,الصنوبري,حُــبَــيْــشــيٌّ كَــلِفْـتُ بـه,"حُــبَــيْــشــيٌّ كَــلِفْـتُ بـه

البيت:
أَحْبُّكَ حُ",0,1.0
9295,تواعدنا إلى الشربِ,الأحنف العكبري,تواعدنا إلى الشربِ,"تواعدنا إلى الشربِ

البيت:
تواعدنا إلى الشربِ

أعد كتابة البيت كما هو",0,1.0
221769,وأطلس عسال وما كان صاحبا,الفرزدق,وَأطْلَسَ عَسّالٍ، وَما كانَ صَاحباً،,"وَأطْلَسَ عَسّالٍ، وَما كانَ صَاحباً،

البيت:
وَأَحْبَبْتُهُ لِأ",0,1.0
131118,,علي الدرويش,ودعــتــه والأمــانــي غــيــر صـادقـة,"ودعــتــه والأمــانــي غــيــر صـادقـة

البيت:
وَأَحْبَسَتْهُ الْحَج",0,1.0
31937,خافوا لسان اخي الشعر,جميل صدقي الزهاوي,خافوا لسان اخي الشع,"خافوا لسان اخي الشع

البيت:
خافوا لسان اخي الشع

أعد كتابة البيت كما",0,1.0
10508,هو البين لا تعصي الدموع له أمرا,ابن الزقاق,هُوَ البينُ لا تَعصِي الدُمُوعُ لَهُ أَمرا,"هُوَ البينُ لا تَعصِي الدُمُوعُ لَهُ أَمرا

البيت:
وَأَحْبُّ أَنْ أَكُونَ مِنْ أَ",0,1.0
249457,غليان ..!,أحمد مطر,ألمـحُ القِـدْرَ على الموقِـدِ تغلـي,"ألمـحُ القِـدْرَ على الموقِـدِ تغلـي

البيت:
ألمـحُ القِـدْرَ على الموقِـ",0,1.0
135749,,محمد جواد عواد البغدادي,عــد بـوصـلٍ يـا سـمـيّـاً للذبـيـح,"عــد بـوصـلٍ يـا سـمـيّـاً للذبـيـح

البيت:
وَأَحْبُّ أَنْ أ",0,1.0
221842,غيمه من نار,احمد صالح طه,غيمه من نار_________________,"غيمه من نار_________________

البيت:
غيمه من نار_________________

أعد كتابة البيت كما هو تمامًا:
غيمه من نار_________________

ال",0,1.0
155195,,السري الرفّاء,رَدَّ جَـفـنـي بـسَـافـحِ الدَّمـعِ يَـندى,"رَدَّ جَـفـنـي بـسَـافـحِ الدَّمـعِ يَـندى

البيت:
وَأَحْبَسُهُ بِال",0,1.0
9597,ولم أر كالكلام يقال سرا,الأحنف العكبري,ولم أر كالكلام يقال سرّا,"ولم أر كالكلام يقال سرّا

البيت:
وإذا كان يقال إنني أهتم
فإنني أهتم",0,1.0
36216,ذريني على أخلاقي الشوس إنني,الطغرائي,ذريني على أخلاقِي الشُّوْسِ إنني,"ذريني على أخلاقِي الشُّوْسِ إنني

البيت:
وَأَحْبُّ أَنْ أَكُونَ مَوْ",0,1.0
7400,الضيف,كريم معتوق,أتركي آثارنا شاهدةً,"أتركي آثارنا شاهدةً

البيت:
أتركي آثارنا شاهدةً

أعد كتابة البيت كما",0,1.0
2350,من أرتجي وإلى ما ينتهي أربي,الأبيوردي,مَن أَرتَجي وَإِلى ما يَنتَهي أَرَبَي,"مَن أَرتَجي وَإِلى ما يَنتَهي أَرَبَي

البيت:
وَأَحْبُّ أَنْ أَكُونَ مِن",0,1.0
211810,اسرع من الدمعه,زايد الرويس,الوقـت ميلاتـه تراهـا  سريـعـه,"الوقـت ميلاتـه تراهـا  سريـعـه

البيت:
الوقـت ميلاتـه تراهـا  سري",0,1.0
151495,,حنا الأسعد,أولي الرشد هل ترضون من جائرٍ عمدا,"أولي الرشد هل ترضون من جائرٍ عمدا

البيت:
أولي الرشد هل ترضون من جائرٍ عمدا

أعد كتابة البيت كما",0,1.0
199712,رفيق الدرب,إبراهيم محمد إبراهيم,ماضياتُ الهندِ أم ضربُ الودعْ,"ماضياتُ الهندِ أم ضربُ الودعْ

البيت:
أنتِ من أين؟
أنتِ من أين؟
أنتِ من",0,1.0
26028,إذا رضيت عني كرام عشيرتي,أبو العيناء,إِذا رَضِيَتْ عَنِّي كِرامُ عَشيرَتي,"إِذا رَضِيَتْ عَنِّي كِرامُ عَشيرَتي

البيت:
وَأَحْبَبَتْني أَحْب",0,1.0
246265,هذا دور قافيتي,عبدالقادر الكتيابي,إلى التجاني وجماع والمجذوب,"إلى التجاني وجماع والمجذوب

البيت:
إلى التجاني وجماع والمجذوب

أعد كتابة البيت كما هو تمامًا",0,1.0
143759,,ماء العينين,ولمــا رأيـت الهـمَّ والهـمُّ مـولعُ,"ولمــا رأيـت الهـمَّ والهـمُّ مـولعُ

البيت:
وَأَحْبَبْتُهُ لِأَنَّ",0,1.0
40369,لا تسألوا عن جدة الأمطارا,عبدالرحمن العشماوي,لا تسألوا عن جدَّةَ الأمطارا,"لا تسألوا عن جدَّةَ الأمطارا

البيت:
لا تسألوا عن جدَّةَ الأمطارا

أعد كتابة البيت كما هو",0,1.0
119658,,أحمد الصافي النجفي ,أيــا بــلدةً مــا زرتُهــا غــيـرَ مـرة,"أيــا بــلدةً مــا زرتُهــا غــيـرَ مـرة

البيت:
أنتِ الـمـنـتـظـرُ الـم",0,1.0
58434,إذا خافك القوم اللئام وجدتهم,الحطيئة,إِذا خافَكَ القَومُ اللِئامُ وَجَدتَهُم,"إِذا خافَكَ القَومُ اللِئامُ وَجَدتَهُم

البيت:
وَأَنتَ تَسْتَطِيعُ أَنْ ت",0,1.0
124753,,الأخطل الصغير,لبــــــــنــــــــان يــــــــا وله البــــــــيـــــــان أذاكـــــــرٌ,"لبــــــــنــــــــان يــــــــا وله البــــــــيـــــــان أذاكـــــــرٌ

البيت:
أنتِ الوردة التي تفتحت في حديقة قلبي

أعد كتابة البيت كما هو تمامًا:
أنتِ الوردة التي تفتحت في حديقة قلبي

البيت:
أنتِ ال",0,1.0
39223,دب العذار على ميدان وجنته,الصاحب بن عباد,دبَّ العذارُ عَلى ميدان وُجنَتِهِ,"دبَّ العذارُ عَلى ميدان وُجنَتِهِ

البيت:
وَأَحْبَسَتْهُ بِال",0,1.0
68816,من يعطف نحو قلب هذا القاسي,الشاب الظريف,مَنْ يَعْطِفْ نَحْو قَلْبِ هَذا القَاسِي,"مَنْ يَعْطِفْ نَحْو قَلْبِ هَذا القَاسِي

البيت:
وَأَحْبَسَتْهُ بِال",0,1.0
96167,,سليمان الصولة,رأوا أثـراً بـمـاس الوجـنتين,"رأوا أثـراً بـمـاس الوجـنتين

البيت:
أنتِ الوردة التي تفتح في الصباح

أعد كتابة",0,1.0
98114,,عبد الرحمن بن يحيى الآنسي,طــــرب ســـجـــوعـــه وكـــرر,"طــــرب ســـجـــوعـــه وكـــرر

البيت:
أَحْبُّكَ حَبًّا لَنْ يَتَز",0,1.0
88525,,أبو بكر الخالدي,أَلَسْتَ تَرى الظَّلامَ وقَدْ تَوَلّى,"أَلَسْتَ تَرى الظَّلامَ وقَدْ تَوَلّى

البيت:
أَلَسْتَ تَرى الظَّلامَ وقَدْ ت",0,1.0
234088,على نار هادئة,بيان الصفدي,كنت أتأملك,"كنت أتأملك

البيت:
أنتِ من أين؟

أ",0,1.0
154884,,ابن جني,تــحــبـب أو تـذرع أو تـأبـى,"تــحــبـب أو تـذرع أو تـأبـى

البيت:
تـحـبـب أو تـذرع أو",0,1.0
112327,,العتبي,دَعَـوتُـكَ يا أَخيَّ فَلَم تُجبني,"دَعَـوتُـكَ يا أَخيَّ فَلَم تُجبني

البيت:
أَتَذَكَّرُ أَيَّامَ الصِّب",0,1.0
96274,,سليمان الصولة,هِــم بــالجــمـال فـلسـت أول هـائمِ,"هِــم بــالجــمـال فـلسـت أول هـائمِ

البيت:
أَحْبُّكَ حُبّاً لَنْ يَ",0,1.0
97811,,البوصر آبادي,ايـا دهـر ويـحـك ماذا جميل,"ايـا دهـر ويـحـك ماذا جميل

البيت:
يا ليل يا ليل يا ليل يا ليل

أعد كت",0,1.0
214216,درس في التقبيل,علي ابو مريحيل,ما هكذا يقبلونْ,"ما هكذا يقبلونْ

البيت:
ما هكذا يقبلونْ

أعد كتابة",0,1.0
84464,,فراس الكِناني,أَقَـمـنا عَلى قَيسٍ عَشِيَّةَ بارِقٍ,"أَقَـمـنا عَلى قَيسٍ عَشِيَّةَ بارِقٍ

البيت:
وَكَانَتْ أَسْنَان",0,1.0
71628,,حسن القيم الحلي,فَلَو كانَ ينمى جيد الشعر لا نتمى,"فَلَو كانَ ينمى جيد الشعر لا نتمى

البيت:
فَلَو كانَ ينمى جيد الشعر لا نتمى

أعد كتابة البيت كما",0,1.0
7376,زعيم خوار الزي عجل ونطقه,الباخرزي,زعيمُ خَوَارِ الزي عجلٌ ونطقُهُ,"زعيمُ خَوَارِ الزي عجلٌ ونطقُهُ

البيت:
أَحْبُّ أَنْ أَكُونَ",0,1.0
9610,خذوا خطي وميثاقي وعهدي,الأحنف العكبري,خذوا خطّي وميثاقي وعهدي,"خذوا خطّي وميثاقي وعهدي

البيت:
أنتِ التي تجعلني أستمتع بالليل

أ",0,1.0
47931,مولاي وافدة الثناء تأرجت,ابن النقيب,مولاي وافدة الثناء تأرَّجَتْ,"مولاي وافدة الثناء تأرَّجَتْ

البيت:
أنتِ من أين أين أين أين أين أين أين",0,1.0
217240,سأخبر أمك,خالد مصباح مظلوم,سأحكي لأمِّكْ. . .حقيقة همِّكْ. . . عشقتِ أنتِ خالدا,"سأحكي لأمِّكْ. . .حقيقة همِّكْ. . . عشقتِ أنتِ خالدا

البيت:
أنتِ في قلبي. . .أنتِ في روحي. . .أنتِ في كل مكان

أعد",0,1.0
9197,للناس عيد وما لي مثل عيدهم,الأحنف العكبري,للناس عيدٌ وما لي مثل عيدهم,"للناس عيدٌ وما لي مثل عيدهم

البيت:
أنتِ من أين؟
من أين أنتِ؟
من أين أنتِ؟",0,1.0
166601,يا بني أمتي إذا ما أردتم,إبراهيم المنذر,يا بني أمتي إذا ما أردتم,"يا بني أمتي إذا ما أردتم

البيت:
يا بني أمتي إذا ما أردتم

أعد كتابة البيت كما هو",0,1.0
101076,,أحمد قفطان,بــاب خــيــر فــتــحــوه رحــمــةً,"بــاب خــيــر فــتــحــوه رحــمــةً

البيت:
وَأَسْرَى بِهِمْ إِلَ",0,1.0
7843,تناس هوى عصماء إما نأيتها,ابن الدمينة,تَنَاسَ هَوَى عَصماءَ إِمّا نَأَيتَها,"تَنَاسَ هَوَى عَصماءَ إِمّا نَأَيتَها

البيت:
وَأَسْرَتْهُ بِال",0,1.0
70497,,ابن هتيمل,إن نـقـصَـتـك الخـطـوبُ مِن عَددِك,"إن نـقـصَـتـك الخـطـوبُ مِن عَددِك

البيت:
وَالْحَسَنُ مِنَ الْ",0,1.0
27499,أفدي الذي تيمني,صلاح الدين الصفدي,أفدي الذي تيمني,"أفدي الذي تيمني

البيت:
أفدي الذي تيمني

أعد كتابة البيت كما",0,1.0
73114,,عبد الكريم البَسطي,يــلومُ خـليـلي أنْ عُـزلتُ ولم أبِـتْ,"يــلومُ خـليـلي أنْ عُـزلتُ ولم أبِـتْ

البيت:
أَتَذَكَّرُ مَوْتَكَ ف",0,1.0
207411,يا مشفقاً من خمول قوم,أبو القاسم السميسر,يا مشفقاً من خمول قوم,"يا مشفقاً من خمول قوم

البيت:
يا مشفقاً من خمول قوم

أعد كتابة البيت كما",0,1.0
39361,برئت من الأرجاس رهط امية,الصاحب بن عباد,بَرئتُ مِن الأَرجاسِ رهطِ اميةٍ,"بَرئتُ مِن الأَرجاسِ رهطِ اميةٍ

البيت:
وَأَحْبُّ أَنْ أَكُونَ",0,1.0
218280,هل يفيد الشعر؟,خالد مصباح مظلوم,قُلْ هل يفيد الشعر ضد الجُـرْمِ,"قُلْ هل يفيد الشعر ضد الجُـرْمِ

البيت:
أَحْبُّكَ حُبّاً لا يَتَك",0,1.0
24928,هل تعرف اليوم من ماوية الطللا,الأخطل,هَل تَعرِفُ اليَومَ مِن ماوِيَّةَ الطَلَلا,"هَل تَعرِفُ اليَومَ مِن ماوِيَّةَ الطَلَلا

البيت:
أَحْبُّكَ حَبّاً لَن يَتَزَو",0,1.0
167371,هذي ثمان قد قطعن الحجا,لسان الدين بن الخطيب,هذي ثمان قد قطعن الحجا,"هذي ثمان قد قطعن الحجا

البيت:
أنتِ من أين؟
أنتِ من أين؟
أ",0,1.0
5572,ما للسهى بادي النحول كأنه,لسان الدين بن الخطيب,ما لِلسُّهَى بادِي النّحولِ كأنّهُ,"ما لِلسُّهَى بادِي النّحولِ كأنّهُ

البيت:
أَحْبُّ أَنْ أَكُونَ مَوْ",0,1.0
127907,,خليل ناصيف اليازجي,بيتٌ على اسم البَتول البِكر شيَّدهُ,"بيتٌ على اسم البَتول البِكر شيَّدهُ

البيت:
أَحْبُّكَ حُبًّا لا يَتَكَلَّمُ ب",0,1.0
84704,,نهار بن توسعة,فـمـن ذا مبلغ فتيان قومي,"فـمـن ذا مبلغ فتيان قومي

البيت:
فـمـن ذا مبلغ فتيان قومي

أ",0,1.0
217280,مجاميع قلبي,خالد مصباح مظلوم,مجاميع قلبي استقادتْ إليكِ,"مجاميع قلبي استقادتْ إليكِ

البيت:
أنتِ من أين؟
أنتِ من أين؟

أعد",0,1.0
152866,,شهاب الدين التلعفري,وَلمَّاـ رمَـى بـاللَّحـظِ عـن قَـوسِ حاجبٍ,"وَلمَّاـ رمَـى بـاللَّحـظِ عـن قَـوسِ حاجبٍ

البيت:
وَأَحْبَسَتْهُ عَين",0,1.0
72479,,صالح مجدي,أَضـاءَت بُـدورُ البـشـر وَاِنـشَـرَح البالُ,"أَضـاءَت بُـدورُ البـشـر وَاِنـشَـرَح البالُ

البيت:
أَضـاءَت بُـدورُ البـشـر و",0,1.0
38218,لعمرك ما ليث بخفان خادر,الفرزدق,لعَمرُكَ ما لَيثٌ بِخَفّانَ خادِرٌ,"لعَمرُكَ ما لَيثٌ بِخَفّانَ خادِرٌ

البيت:
أَحْبُّ أَنْ أَكُ",0,1.0
231481,أخاف عليك من كيد,محمد الشيعاني,أخاف عليكَ من كيد ومكـر,"أخاف عليكَ من كيد ومكـر

البيت:
أخاف عليكَ من كيد ومكـر

أعد",0,1.0
191762,ياقوتة الرماد,محمود أمين,....,"....

البيت:
أَحْبُّ",0,1.0
71365,,سليم عنحوري,يــا هــنــدُ أيّ جـمـالٍ,"يــا هــنــدُ أيّ جـمـالٍ

البيت:
أَحْبُّكَ حَبّ",0,1.0
65227,صبوت وهل تصبو ورأسك أشيب,أوس بن حجر,صَبَوتَ وَهَل تَصبو وَرَأسُكَ أَشيَبُ,"صَبَوتَ وَهَل تَصبو وَرَأسُكَ أَشيَبُ

البيت:
وَأَحْبَسُهُ فِي قَف",0,1.0
140023,,أحمد بن علي بن مشرف,وَكُــن نــاصِـحـاً لِلمُـسـلِمـيـنَ جَـمـيـعَهُـم,"وَكُــن نــاصِـحـاً لِلمُـسـلِمـيـنَ جَـمـيـعَهُـم

البيت:
وَكُــن نــاصِـحـ",0,1.0
190207,سلّم الذكريات,الشمالي جمهور سفر العصيمي,عديت سلم ذكرياتي ولفته,"عديت سلم ذكرياتي ولفته

البيت:
أنتِ من أضاءتِ قلبي وجعلتِه ي",0,1.0
252507,نسيان,دخيل الخليفة,مربوطا ًبمشيئةِ الخلاخيل,"مربوطا ًبمشيئةِ الخلاخيل

البيت:
أنتِ أَجملُ مِنَ الوردةِ",0,1.0
178900,حرف الجن,غيداء الأيوبي,لَمْلِمْ حُرُوفَكَ فَالْرَّوَى جَنَّا,"لَمْلِمْ حُرُوفَكَ فَالْرَّوَى جَنَّا

البيت:
وَأَسْكُنْ فِي ق",0,1.0
118324,,إبراهيم الطباطبائي,قطعت الروى إذ قطعت الرواء,"قطعت الروى إذ قطعت الرواء

البيت:
أنتِ من أين أتيتِ يا حبيبتي

أعد كتابة البيت",0,1.0
99267,,عبد الله بن مصعب,إن الحـمـامة يوم الشعب من دثن,"إن الحـمـامة يوم الشعب من دثن

البيت:
إن الحـمـامة يوم الشعب من دثن

أعد كتابة البيت كما هو تمام",0,1.0
83801,,الأمير ابن عبد المؤمن,وَأَســمــر وســنــان تــخــال بـجـفـنـه,"وَأَســمــر وســنــان تــخــال بـجـفـنـه

البيت:
وَأَســمــر وســنــان تــ",0,1.0
52272,بهادر عبدي لا بهاء ولا در,ابن الوردي,بهادرُ عَبْدِي لا بهاءٌ ولا درُّ,"بهادرُ عَبْدِي لا بهاءٌ ولا درُّ

البيت:
أَحْبُّ أَنْ أَكُونَ مَوْ",0,1.0
4077,اليوم تبلو كل أنثى بعله,عنترة بن شداد,اليَومَ تَبلو كُلُّ أُنثى بَعلَه,"اليَومَ تَبلو كُلُّ أُنثى بَعلَه

البيت:
وَالْعَشْرُ مِنَ ال",0,1.0
146028,,عبد الجليل الطباطبائي,عُـيـونٌ مِـنَ السِـحـرِ الحَـلالِ تَبين,"عُـيـونٌ مِـنَ السِـحـرِ الحَـلالِ تَبين

البيت:
أَحْبُّكَ حُبًّا لَنْ",0,1.0
137826,,حسن حسني الطويراني,أَرى الفَخر لِلأَتراك مِن عَهد يافث,"أَرى الفَخر لِلأَتراك مِن عَهد يافث

البيت:
أَرى الفَخر لِلأَتراك مِن عَهد ياف",0,1.0
133521,,عبد الله فريج,لَعُــمــرِكَ مِــن تَــركِ الاِمـانـي,"لَعُــمــرِكَ مِــن تَــركِ الاِمـانـي

البيت:
وَأَحْبَسَتْهُ فِي",0,1.0
17205,فكر بأسحم مثل السنان,الكميت بن زيد,فكر بأسحم مثل السنان,"فكر بأسحم مثل السنان

البيت:
فكر بأسحم مثل السنان

أعد كتابة البيت كما هو",0,1.0
186710,حـيّ بْـجوابٍ مِنْك رايع,زايد بن سلطان آل نهيان-رحمه الله,حـيّ بْـجوابٍ مِنْك رايع,"حـيّ بْـجوابٍ مِنْك رايع

البيت:
أَتَجَوَّلُ فِي",0,1.0
