row_idx,poem_title,poet_name,poem_text_snippet,gold_label,pred_text,pred_label,correct
93122,,محمد بن عيسى الصقلي,"أنـــا والله عـــاشـــق لَكَ حَـــتَّى 
 لَيْسَ لي عنك يَا مني النفس صبر
وحـيـاتـي إِن تـم لي مـنـك وصل  ",العصر العباسي,العصر العباسي,العصر العباسي,1
164551,فداء,عبدالله جعفر آل ابراهيم,"فديتك يا فداء بكل عمري
و ما أحلى بأن يفدى الحبيب
فأنت حبيبتي و شغاف قلبي",,العصر العباسي,العصر العباسي,0
9426,في الزمن الفاسد لا تختلط,الأحنف العكبري,"في الزمن الفاسد لا تختلط
فيه بخلق ودع الفخرا
وخالط الناس ببؤس وإن",العصر العباسي,العصر الأموي,العصر الأموي,0
121776,,أحمد الصافي النجفي ,"من شرقنا شمس المعارف أشرقت 
قـدمـاً وقد غربت بأرض المغرب 
أفـلا حـكت شمس النهار فعاودت",العصر الحديث,العصر العباسي,العصر العباسي,0
140999,,كمال الدين ابن النبيه,"بِتْنَا عَلى حالٍ يَسُرُّ الهَوَى
وَرُبَّمــا لا يُــمْـكِـنُ الشَّرْحُ
بَـوَّابُـنا اللَّيْلُ وَقُلْنا لَهُ",العصر الأيوبي,العصر العباسي,العصر العباسي,0
16869,تنفض بردي أم عوف ولم تطر,الكميت بن زيد,"تُنَفِّض بُرْدَيَ أمِّ عوف ولم تطِر
لنا بارق بخ للوعيد وللرَّهبِ",,العصر العباسي,العصر العباسي,0
17068,بمستذلق حشرات الأكا,الكميت بن زيد,"بمستذلق حشرات الأكا
م يمنع من ذي الوِجار الوِجارا",,العصر الأموي,العصر الأموي,0
21887,تعلّم أن خير الناس طراً,الربيع بن زياد العبسي,"تعلّم أن خير الناس طراً
على جفر الهباءة ما يريمُ
ولولا ظلمُهُ مازلت أبكي",العصر الجاهلي,العصر الجاهلي,العصر الجاهلي,1
84192,,زينب فواز,"تـؤمـلنـا النـفـس النـجـيـة فـرجـة
وبـعـدهما نسخ المنايا الأمانيا
بــــغـــم وبـــؤس ذا لذلك نـــاســـخ",العصر الحديث,العصر العباسي,العصر العباسي,0
14501,يا لائمي في أن خلعت العذار,تميم الفاطمي,"يا لائِمي في أن خلعتُ العِذارْ
ما ترك الحبّ لقلبي اختيارْ
الصبر أولى غير أنّ الهوى",العصر المملوكي,العصر العباسي,العصر العباسي,0
26415,أما ترى الصبح قد لاحت بشائره,ابن معصوم,"أَما تَرى الصُبحَ قد لاحَت بشائرُهُ
وَصبَّحتكَ من الساقي أَشائرُهُ
وَاللَيلُ قد جنحت لِلغَربِ أَنجمُهُ",العصر العثماني,العصر العباسي,العصر العباسي,0
75346,,الصنوبري,"لا وانـصـباب مدامةٍ مشمولةٍ
كدمِ الذبيحِ يصبُّ في خرداذي
فـي بـطنِ جوهرةٍ كأن فِرِنْدها",العصر العباسي,العصر العباسي,العصر العباسي,1
5897,مبارك ما قدمت سفيان رغبة,لسان الدين بن الخطيب,"مُبارَكُ ما قدّمْتُ سُفْيانَ رَغْبَةً
ولا خوْفَ تَقْصيرٍ ولا سوءَ سِيرَهْ
وما نظْرَةٌ منّي إليْكَ أعُدُّها",العصر المملوكي,العصر العباسي,العصر العباسي,0
35949,أنا بالوشاة إذا ذكرتك أشبه,المتنبي,"أَنا بِالوُشاةِ إِذا ذَكَرتُكَ أَشبَهُ
تَأتي النَدى وَيُذاعُ عَنكَ فَتَكرَهُ
وَإِذا رَأَيتُكَ دونَ عِرضي عارِضاً",العصر العباسي,العصر العباسي,العصر العباسي,1
252223,توأمان أنا و الألم,فواغي صقر القاسمي,"توأمان أنا و الألم
كسفينة يغرقها حزن الإبحار
في شرود الشمس",,العصر الحديث,العصر الحديث,0
58027,أهيم بدعد ما حييت فإن امت,نصيب بن رباح,"أَهيمُ بِدعد ما حيّيت فَإِن امت
فَوا حُزنا من ذا يَهيمُ بِها بَعدي
وَدعد مَشوب الدل توليكَ شيمَة",,العصر الجاهلي,العصر الجاهلي,0
73808,,البعيث المجاشعي,"أشاركتني في ثعلب قد أكلته   
  فـلم يـبـق إلا رأسـه وأكارعه
فدونك خصييه وما ضمت أسنه    ",العصر الأموي,العصر العباسي,العصر العباسي,0
199267,وجدانُ,حامد عبدالحسين حميدي,"يا حَياتي ما لي ذنبٌ في الهوى
وخيالُ الشّوقِ يَروي ما رَوى
نحنُ روحان بدنيا صفّقت",,العصر العباسي,العصر العباسي,0
89931,,طه حسين,"نــام ليـلي وأسـعـدتـنـي الليـالي
وعـــدانـــي تـــقـــلب الحـــدثـــان 
بـــيـــن حـــالي مـــســرة ونــعــيــم",العصر الحديث,العصر العباسي,العصر العباسي,0
154897,,أبو عيينة بن أبي عيينة,"خــفِّفــ عــلى إخـوانِـكَ المُـؤَنـا
إن شِـئتَ أن تـبـقـى لهـم سـكَنا
لا تُلحِفَن إذا سألتَ ففي الإل",العصر العباسي,العصر العباسي,العصر العباسي,1
22118,تشيبن حين هم بأن يشيبا,ابن الرومي,"تَشَيْبَنَ حين همَّ بأن يَشيبا
لقد غَلِطَ الفتى غلطاً عجيبا
ألا للَّهِ من خَطْبٍ سيُضحى",العصر العباسي,العصر العباسي.,العصر العباسي,1
122192,,أحمد الصافي النجفي ,"خــلقــت ضــعــيـف الجـسـم عـالي هـمـة
فـلا هـمـتـي تـهـدا ولا بـدنـي يقوى
تــطــالبــنــي نـفـسـي بـأشـيـاء جـمـة",العصر الحديث,العصر العباسي,العصر العباسي,0
239738,لا بأس بالموتى إذن,محمد قرنه,"لا بأس َ بي
أصحو مع الأضواء
لست أهينها بالغوص في الأحلام والرؤيا",,العصر العباسي,العصر العباسي,0
138460,,عباس محمود العقاد,"رفـيـق الصـبـى المعسول أبكيك والصبا
 ومـا كـان أغـلى مـا بـكـيـت وأطـيـبـا
وآذن فــيـك الصـبـر أن لا يـعـيـنـنـي ",العصر الحديث,العصر العباسي,العصر العباسي,0
103510,,النامي,"ذو مدمع من غير ما مستعبر
وتـبـسـم مـن ثـغـره مـتـوالي
ويـريـك فـي لألاثـه متوقداً",العصر العباسي,العصر العباسي,العصر العباسي,1
218820,يخَبِّئون مآسيـــاً,خالد مصباح مظلوم,"ما إن يموتوا لم يريدوا عِلْمي
كيلا يزيد مماتهم من همّي..
حسْبي أهاليهم إذا ساءلْتُهم",,العصر العباسي,العصر العباسي,0
119793,,أحمد الصافي النجفي ,"آيــات ربــك جــمّـة التـبـيـان
تتُلى على الدنيا بألف لسان
مـن يُـنـكـر الرحمنَ جلّ جلاله",العصر الحديث,العصر العباسي,العصر العباسي,0
127475,,شهاب الدين الخفاجي,"أتاركُ قلبي في لَظَى الوَجْدِ مَجْمَرَا
وطِـيـبَ ثَـنـاءٍ فـوقـه فَـاح عَـنْـبَـرَا
تـرفَّقـْ فـمـا ابْـيَـضَّتْ دموعِي بعدَكُمْ",العصر العثماني,العصر العباسي,العصر العباسي,0
147001,,خالد الفرج,"عَـــظَّمـــَ اللهُ للعــروبــة أَجــرا
إنَّهــا أثــكــلُ الثــواكــلِ طُــرا
هــي أمٌّ تــشــكــو عــقـوق كـثـيـرٍ",العصر الحديث,العصر العباسي,العصر العباسي,0
33658,عليك سلام فاح من نشر طيبه,ابن الأثير المحدث,"عليك سلام فاح من نشر طيبه
نسيم تولى بثه الرند والبان
وجاز على أطلال مي عشية",,العصر العباسي,العصر العباسي,0
56849,أظن جهلكم هذا وبطشكم,مالك الأشتر,"أَظُنُّ جَهلَكُمُ هذا وَبَطشَكُمُ
سَيُنقِذَانِكُمُ فِي مُزبِدٍ لَجِبِ
لاَ تَطلُبُوا الحَربَ مَا دُمتُم عَلَى طَرَفٍ",,العصر العباسي,العصر العباسي,0
57989,أضر بها التهجير حتى,نصيب بن رباح,"أضرَّ بِها التَهجيرُ حَتّى كَأَنَّها
أكبّ عَلَيها جازَر مُتَعَرِّق",,العصر العباسي,العصر العباسي,0
23676,أرى المفند ينهاني ويأمرني,ابن الرومي,"أرى المُفَنِّدَ يَنْهانِي ويأْمُرُني
بقوله استحْيِ إنَّ الشيبَ قد حانا
الآن حين أجَدَّ الشيبُ يَطلبُني",العصر العباسي,العصر العباسي,العصر العباسي,1
194112,رمضان داخل ديار العجزة,مخلوف علي,"رَمَضَانُ إِنْ أَفْقِدْ جَلِيسَ مَوَائِدِي
هَجْرا فَهَذا الهجرُ شَرُّ مُبَاعِدِ
طِفلا نَشأتُ أبرّ من ريحانةٍ",,العصر العباسي,العصر العباسي,0
81723,,شهاب الدين الخلوف,"ألْقَى المُعَنَّى إلى الهَوَانِ سِنَهْ
إذْ حَـرَّكَ الوجـدُ للحِـمَـى سُـكَـنَهْ
يَــا بـرق بـلّغْ حـديـثَ ذِي شَـجَـنٍ",العصر المملوكي,العصر العباسي,العصر العباسي,0
42078,أما والله إن الظلم شؤم,علي بن أبي طالب,"أَما وَاللَهُ إِنَّ الظُلمَ شُؤمٌ
وَلا زالَ المُسيءُ هُوَ الظَلومُ
إِلى الديّانِ يَومُ الدينِ نَمضي",,العصر الجاهلي,العصر الجاهلي,0
102580,,ابن رزيق,"وحـقِّ الهـوى العـذريِّ لم أرْوِ يـا أروَى
غَــرامــي إلى خِــلٍّ خَــصَـصْـتُـكِ بِـالشـكـوى
وهــبــتــكِ نـفـسـاً حُـمِّلـَتْ عـن رِضـى هـوىً",العصر الحديث,العصر الأموي,العصر الأموي,0
168488,فاعلاتن مستفعلن فاعلاتن,هناء محمد,"دع حروف الخفيف تنسيك هماً
وجراحا بنت بقلبك دارا
فاعلاتن مستفعلن فاعلاتن",,العصر العباسي,العصر العباسي,0
165395,قال سهم مرهف يوم الزحام,محمد اقبال,"قال سهم مرهف يوم الزحام
قال للسيف وللحرب ضرام
يا من الجنة في أعطافه",,العصر الأموي,العصر الأموي,0
169181,شرفة احزاني,امجد الدبيسي,"في آخر الليل شفت النور
وآقف على شرفة احزاني
الله يستر من المستور",,العصر الحديث,العصر الحديث,0
231473,"هنا مكة "" القداسة والجلالة والمهابة",محمد الشيعاني,"هنا المهـابة في أسمى معانيها
هنا القداسة في أبهى مغانيها
لا بأس  إن غاب عنها القاصدون فــفي",,العصر العباسي,العصر العباسي,0
108465,,ابن الجياب الغرناطي,"حرس الرحمان تلك السيادة
وحـبـاها بالرضا والسعادة",العصر المملوكي,العصر العباسي,العصر العباسي,0
140769,,أمين ناصر الدين,"عــامٌ أطــل عــلى الانــام جــديــدُ
فــلكــل قـومٍ فـي البـسـيـطـة عـيـدُ
حــيــتــه حــيــن أطـل آمـالُ الورى",العصر الحديث,العصر العباسي,العصر العباسي,0
181096,ما الرأي,عبد الله بن علي الخليلي,"السؤال
يا حسن التفكير ما الرأي في
لفظة نحوٍ كاعتدال الصفي",,العصر العباسي,العصر العباسي,0
12912,زعيمة ربات النهى من دراريء,خليل مطران,"زَعِيمَةُ رَبَّاتِ النُّهَى مِنْ دَرَارِيءٍ
سَوَافِرَ تَجْلُوهَا سَمَاوَاتُ عَدْنَانِ
لَيَهْنِئْكَ فِي تَأْيِيدِ أَصْدَقِ نَهْضَةٍ",العصر الحديث,العصر العباسي,العصر العباسي,0
33783,أنست بوحدتي حتى لو أني,عبد المحسن الصوري,"أنستُ بِوَحدَتي حتَّى لَو أنِّي
رأيتُ الأنسَ لاستوحَشتُ مِنهُ
ولم تَدع التَّجاربُ لي صَديقاً",العصر العباسي,العصر العباسي,العصر العباسي,1
74550,,أحمد الكاشف,"أحــرارَ مــصــرَ الأوفــيــاء ســلامُ
لكـــــمُ وعـــــهـــــد دائم وذمـــــامُ
فـارقـتُـمُ السـجـن الذي فـيـه لكـم",العصر الحديث,العصر الحديث,العصر الحديث,1
202440,صالي الصمت,سلطان عتيق الحربي,"ياويل حالي يوم قفى وانا ادعيه
زعلان متضايق وعجلٍ بممشاه
ادعيه انا بسمه واردد واحاكيه",,العصر العباسي,العصر العباسي,0
236739,بين الظلال,سيد قطب,"يا ذكرياتي البعيدة ؛؛ في عالم الأشبـاح
يا أمنياتي الشريدة ؛؛ في عالــم الأرواح
إليّ قبل الصبـاح",,العصر العباسي,العصر العباسي,0
210873, عزف منفرد,محمود محمد أسد,"وحيداً تُغرِّدُ كلّ مساء.
وتبني ممالكَ عشقٍ,
وتمشي إلى النّورِ",,العصر العباسي,العصر العباسي,0
171031,رُوَيْدَك!,أيمن العوامري,"رُوَيدَكَ يا زمانُ كفَى رُوَيدَكْ
وفُكَّ القيدَ عني عُفْتُ قيدَكْ
سألتُ الحزنَ هلْ لكَ مِنْ رحيلٍ",,العصر العباسي,العصر العباسي,0
116096,,عبد العزيز صبري,"يا لاعباً بالنار حول الهاويه
إربــأ بــرأسـك ان أمـك هـاويـه
رحماك لا تزد الاسى في مهجتي",العصر الحديث,العصر العباسي,العصر العباسي,0
219994,مقطوعتان في الحكمة,خالد مصباح مظلوم,"اصنع صنيعاً وانسَ أنت فعلْتَهُ
اصنع صنيعاً وانسَ أنت فَعَلْتَهُ
كيلا  تُعِيثَ بفضلِ ربٍّ صُنْتَهُ",,العصر العباسي,العصر العباسي,0
234888,تقمُّص,نمر سعدي,"آهِ يا ميمُ ماذا تقولينَ لي
أنني ربمَّا أتقمَّصُ نجماً صغيراً من القطنِ في كاحلِ الماءِ
أو كحلِ أحلى الفراشاتِ يا ميمُ؟",,العصر العباسي,العصر العباسي,0
134663,,رشيد مصوبع,"مــن ذا يــشـاهـد ذا لجـمـال ويـرحـلُ
أأنـــا الذي فـــيــه أمــوت وأقــتــلُ
وهــلال عــيــدي حــيــن يـنـزغ وجـهـه",العصر الحديث,العصر العباسي,العصر العباسي,0
237723,سمائل,سيف الرحبي,"البارحة
على مقربة من البحر
مضطجعاً أحدّق في سماء باهظة",,العصر الحديث,العصر الحديث,0
82221,,موسى بن حسين بن شوال,"أَأَســـطـــرُ إِعــجــامٍ تَــراءَت وأحــرف
لَنــا أَم دِيــارٌ بـالأمـاراتِ تـعـرفُ
نَــعــم هـنّ مِـن سـعـدى ديـارٌ ومـألفٌ",العصر العثماني,العصر العباسي,العصر العباسي,0
127811,,خليل ناصيف اليازجي,"هُــوَ المَــوتُ الّا انَّ خَــطَــبــك اعـظُـم
ورزؤُك فــي الارزآءِ اشــجــى واجـسـمُ
ومـــن فَـــلَتـــات الدهـــر امــرُك إِنَّهُ",العصر الحديث,العصر العباسي,العصر العباسي,0
216157,وآنستني حتى أنسيتُ بقُربهِ,يحيى بن المبارك اليزيدي,"وآنستني حتى أنسيتُ بقُربهِ
فلما رأى أنسي بهِ باعَدَ القربا
ونولَني نَيلاً فلما قبلتُهُ",,العصر العباسي,العصر العباسي,0
236429,صوت,طلعت سفر,"يا أيها العذب المجنَّحُ.. عادني
زمنُ الهوى.. وصبابة العشاق!
فامْهَدْ سريرك في دمي.. يا متعباً",,العصر العباسي,العصر العباسي,0
242036,لحى اللَّهُ صُعلوكاً، إذا جَنّ ليلُهُ,السليك بن عمرو,"لحى اللَّهُ صُعلوكاً، إذا جَنّ ليلُهُ
مصافي المشاشِ، آلفاً كلَّ مجزرِ
يَعُدّ الغِنى من نفسه، كلّ ليلة",,العصر الجاهلي,العصر الجاهلي,0
22148,صديق ليس يمكن من خطابه,ابن الرومي,"صدِيقٌ ليس يمكِنُ من خطابِهْ
ولا يرعى ذمام ذوي طلابِهْ
لقيتُ البَرْحَ يوماً من لقاءٍ",العصر العباسي,العصر العباسي,العصر العباسي,1
146241,,صالح السويسي القيرواني,"خَطباءُ هَذا العَصرِ خَطبٌ في الوَرى
وَوجــودُهــم ضَــربٌ مِــن النَــكَـبـاتِ
لا لَومَ إِن تَـبـدو المساجدُ فُرَّغاً",العصر الحديث,العصر العباسي,العصر العباسي,0
19460,يا رب أسألك الغنى عن معشر,ابن نباته المصري,"يا رب أسألك الغنى عن معشرٍ
غضبوا وكافوا بالجفاء ترددي
قالوا كرهنا منه مدّ لسانه",العصر المملوكي,العصر العباسي,العصر العباسي,0
14271,أنا أظرف الحجاب شخصا وموقعا,تميم الفاطمي,"أنا أظرف الحّجاب شخصاً وموقعاً
وأكتَمُهم سراً على المتكلِّم
وإن هَمَّ محبوبٌ بوصلِ حبيبِه",العصر المملوكي,العصر العباسي,العصر العباسي,0
225437,حَرِّكْ مُنَاكَ إذا هَمَمْـ,ابن الرومي,"حَرِّكْ مُنَاكَ إذا هَمَمْـ
تَ فإنَّهن مَرَاوِحُ
لا تَيْأَسَنَّ فإنَّ رزْ",,العصر العباسي,العصر العباسي,0
91483,,القحيف العقيلي,"عـــلى كـــل ذَيَّاــلٍ أَطــارَ نَــسِــيــلَهُ
عُـبـابُ الحـيـا والخِصصبُ حتى تَفَيَّلا
رَعى للروضَ والقُريانَ حتى إذا رأى",العصر الأموي,العصر العباسي,العصر العباسي,0
134686,,رشيد مصوبع,"لا بد من عودٍ لها فأنا بها
ملك البيان ومن يفارق ملكهُ",العصر الحديث,العصر العباسي,العصر العباسي,0
180237,صحيفةٌ .. وربابةْ,أشرف الجمال,"القلب
أوهنه الخطوب
فقْدُ الأحبّة والنوى",,العصر الأموي,العصر الأموي,0
217211,الحب الجسدي,خالد مصباح مظلوم,"إنها تبغي غرامي واهتمامي
‏ ‏	وهي لا تعطي غراما واهتماما
‏ ‏قل لها: حثي خُطاكِ واتركيهِ",,العصر العباسي,العصر العباسي,0
253389,يَا لَقَومِي مَنْ لمكتَئِبٍ,كشاجم,"يَا لَقَومِي مَنْ لمكتَئِبٍ
دَمْعُهُ في الخدّ منسَفِحَ
لامَهُ العذّالُ في رشإٍ",,العصر الإسلامي,العصر الإسلامي,0
236168,أنا عَورة,عائشة السيفي,"إنهم يطلقون الرصاصَ الكثيفَ على شفتيّ
ويحترفُونَ امتصاصَ الهواءِ المقيمِ عَلَى رئتيّ
يرِيدُونني جثةً ليصلُّوا عليَّ ..",,العصر الحديث,العصر الحديث,0
62843,حلفت بمعشر عسفوا المطايا,الشريف المرتضى,"حَلفتُ بمعشرٍ عَسَفوا المطايا
يريدون البنيّةَ من تِهامَهْ
وكلِّ مُعَرَّقٍ كالنِّسْعِ ضُمْراً",العصر المملوكي,العصر الأموي.,العصر الأموي,0
195415,إلى الشباب السوري,محمد مهدي الجواهري,"حيِّ الصفوفَ لرأبِ الصدعِ تجتمعُ
وحيِّ صرخةَ أيقاظٍ بمن هجعوا
إنَّ الشبابَ جنودَ اللهِ ألَّفهمْ",,العصر العباسي,العصر العباسي,0
155645,,ابن ليون التجيبي,"لا تصاحب أبداً من
عـقـله غـيـر مـتـين
إن نقص العقل داءٌ",المغرب والأندلس,العصر الجاهلي,العصر الجاهلي,0
91925,,مالِك بن مَلالَة,"نــادَيــتُ هَــمــدانَ ثُــمَّ سِـرْتُ بِهِـم
أَبــغِــي تَـقـاضـي دَيْـنٍ مـالَهُ أَجَـلُ
في سادَةٍ مِن بَني زَيْدٍ إِذا رَكِبوا",قبل الإسلام,العصر الجاهلي,العصر الجاهلي,0
159730,,ابن الجواد الكاظمي,"عـاد قـلبـي اليـوم رزءٌ قد دهى 
مــن خــطـوبٍ نـزلت وادى النـهـى 
أضــرمــت يـا سـعـد نـيـرانَ جـوىً ",العصر الحديث,العصر العباسي,العصر العباسي,0
53158,حي عني منحني الوادي وأثله,الملك الأمجد,"حَيَّ عنّي مُنحني الوادي وأثلَه
ورُبَى سَلْعٍ على النأي ورَمْلَهْ
فبه ملعبُ أنسٍ صرتُ مذْ",,العصر الجاهلي,العصر الجاهلي,0
172360,لن أبكي,فدوى طوقان,"على أبواب يافا يا أحبائي
وفي فوضى حطام الدور
بين الردمِ والشوكِ",,العصر الحديث,العصر الحديث,0
164880,جِنان الصِّبا,عبدالله جعفر آل ابراهيم,"(سيهاتُ) كانت لي جِنانَ الصِّبا
و الروضةَ الغنَّاءَ و الـملعبا
و الـحقلَ مِن نَسج الربيع اكتسى",,العصر العباسي,العصر العباسي,0
223425,حنين,عدنان الصائغ,"لي بظلِّ النخيلِ بلادٌ مسوّرةٌ بالبنادق
كيف الوصولُ إليها
وقد بعد الدربُ ما بيننا والعتابْ",,العصر العباسي,العصر العباسي,0
32150,بغداد أمست وقد أزرى بها النوب,جميل صدقي الزهاوي,"بغداد أمست وقد أزرى بها النوب
تبكي على عزها الماضي وتنتحبُ
أيامَ كانت تَهادى في شبيبتها",العصر العثماني,العصر العباسي,العصر العباسي,0
177799,ذاكرة,خالد محمد قاسم حجازي,"ولي بستان أحلامٍ
بلا ظلٍّ وألوانِ
أمرُّ ببابهِ وحدي",,العصر الحديث,العصر الحديث,0
243560,يا صاحِ لا تلحني، وقلْ شددا،,عمر ابن أبي ربيعة,"يا صاحِ لا تلحني، وقلْ شددا،
إني أرى الحبّ قاتلي كمدا
جُمْلٌ أَحاديثُ ذا الفُؤَادِ إذا",,العصر العباسي,العصر العباسي,0
133332,,طريح بن إسماعيل الثقفي,"حَـلَّ المَـشـيـبُ فَفَرقُ الرَأسِ مُشتَعِلُ
وَبانَ بِالنُكرِ مِنّا اللَهوُ وَالغَزَلُ
فَـحَـلَّ هـذا مُـقـيـماً لا يُريدُ لَنا",عصر بين الدولتين,العصر العباسي,العصر العباسي,0
134739,,رشيد مصوبع,"لولا الجمال لما تأسف راحلٌ
عـن هـذه الدنياء حين ترحلا",العصر الحديث,العصر العباسي,العصر العباسي,0
2139,سيل همومي قد طغى عبابا,إبراهيم عبد القادر المازني,"سيل همومي قد طغى عبابا
وجن حتى ملأ الشعابا
يا اليتني لو تدفع المصابا",العصر الحديث,العصر العباسي,العصر العباسي,0
196994,حِجابُ المُسْلمة,حسان أحمد قمحية,"هَلْ أَقْبَحُ مِنْــكِ أَجِيبيني
ضَمَّتْ صَفَحـاتُ التَّكْوينِ؟
مَـا فُـرِضَ السِّـتْرُ عَلَى أُنْثَى",,العصر العباسي,العصر العباسي,0
226071,أبت أن تسيغ العيش ألا بما تهوى,مير علي أبو طبيخ,"أبت أن تسيغ العيش ألا بما تهوى
نوازع لا تقوى إذا سمتها التقوى
أرى كل ما يوحي به الفن هينا",,العصر العباسي,العصر العباسي,0
71269,,صالح الكواز الحلي,"حــبــذا أنــت مـن حـبـيـب مـسـلمٍ
ومــشــيــرٍ بــطــرفــه مــتــبــســم
خــلتــه بــيــن كــل ظـبـي غـريـرٍ",العصر الحديث,العصر الأموي,العصر الأموي,0
155252,,عبد الله بلفقيه,"هــاطـل الخـيـر عـلى الخـلق كـثـيـر
رحـمـةً فـضـلاً مـن المـولى الخـبـير
فـارض تـهـد أيـهـا العـبـد الفـقير",العصر الحديث,العصر العباسي,العصر العباسي,0
93532,,إبراهيم بن العباس الصولي,"رُبَّما اِرتَجّت اللَّيا
لي بِإحدى الطَّوارِق
كَم بِبُحبوحة الثَّرى",العصر العباسي,العصر العباسي,العصر العباسي,1
242425,سال المغنِّي,جاسم الصحيح,"إلـى الندامى الممرَّغين في الضحك على ضفافِ حفلةٍ (بيروتيَّة).. الندامى الذين دخلوا في السَّهر ولم يعودوا كأنَّما اختطفهم الليل.
سال الـمُغَنِّي مسيلَ الجدول الصافي
واستيقَظَتْ ليلةٌ من عُمْرِيَ الغافي",,المغرب والأندلس,المغرب والأندلس,0
29229,إنا وجدنا العيس خيرا بقية,الراعي النميري,"إِنّا وَجَدنا العيسَ خَيراً بَقِيَّةً
مِنَ القُفعِ أَذناباً إِذا ما اِقشَعَرَّتِ
تَنالُ جِبالاً لَم تُنِلها جِبالُها",,العصر الجاهلي,العصر الجاهلي,0
85042,,الأخضر اللهبي,"يـا عَـمـرُو حَـسـبُـكَ مِن خَدعٍ وَوِسواسِ
فَـاِذهَـب فَلَيسَ لِداءِ الجَهلِ مِن آسي
إِلّا تَــواتُــرِ طَــعــنٍ فـي نُـحـورِكُـمُ",العصر الأموي,العصر الجاهلي,العصر الجاهلي,0
64237,تنوط بنا الحوادث كل ثقل,أبو العلاء المعري,"تَنوطُ بِنا الحَوادِثُ كُلُّ ثِقلٍ
وَرَبُّ الناسِ يَصرُفُ ما تَنوطُ
وَلَيسَ بِحانِطٍ رِمثي بِأَرضٍ",العصر العباسي,العصر العباسي,العصر العباسي,1
10102,يا ليتني للحجاز بالغ,يوسف النبهاني,"يا لَيتَني لِلحجازِ بالِغ
وفيهِ عَيشي يا سعدُ سائِغ
يُمحى ظَلامي بنورِ بدرٍ",العصر الحديث,العصر العباسي.,العصر العباسي,0
223589,قَلْنَا لِغَــــــزَّةَ : ...,سهام آل براهمي,"01- الغَيْظُ أَحْرَقَـنِي وقَيْدِي شَلَّـنِي
إذْ هَمَّنِي أمْرٌ هُنَـا مَكْـلُــوحُ
02- كَيْفَ انْفِجَارِي لَمْ يُسَاعِـفْنِي عَلَى",,العصر العباسي,العصر العباسي,0
179299,أزمة سكن,السيد عقل,"ساكن ف بيت مسكين وحاله عدم
دوغرى يبوش لو يوم يشوف المطر
بيت حقه من تسعين سنه انهدم",,المخضرمين,المخضرمين,0
166817,حُمرةُ الخدَّين,حيدر التميمي,"ياحُمرةَ الخدَّينِ ماجَتْ من خَجَلْ
وتراقَصَتْ مااِنْ ترامَقَتِ المُقَلْ
أترَقرَقَتْ عيناهُ فرطَ حيائهِ",,العصر العباسي,العصر العباسي,0
127408,,شهاب الدين الخفاجي,"إذا شُـرِب الدخـان فلا تلمنا
وجُدْ بالعفو يا روض الأماني
تـريـد مـهـذّبـاً لا عـيـب فـيه",العصر العثماني,العصر العباسي,العصر العباسي,0
113751,,ابن شرف القيرواني,"هَـل لَكَ فـي مَوزٍ إِذا
ذُقـنـاهُ قُـلنـا حَبَّذا
فــيــهِ شَــرابٌ وَغِــذا",المغرب والأندلس,العصر العباسي,العصر العباسي,0
249403,أمويون في حلم عباسي,عيسى الشيخ حسن,"أقول له :
كن حوذيّ النص
وخذه بقوة أحلامك َ",,العصر العباسي,العصر العباسي,0
19772,هنيئا لمولانا الوزير ذخائر,ابن نباته المصري,"هنيئاً لمولانا الوزير ذخائر
من البرِّ والمعروف نامية الغرس
تسيرُ بها الأقوال في كلِّ بلدةٍ",العصر المملوكي,العصر العباسي,العصر العباسي,0
114501,,ابن سعيد المغربي,"الحــمـدُ للّه قـد عـوفـيـتَ مـن سَـقَـمٍ
ولحـتَ كـالبـدر مـوجـوداً مـن العدَمِ
وبـــشّـــرَ اللّه إخــوانــاً تُــحِــبّهــمُ",المغرب والأندلس,العصر العباسي,العصر العباسي,0
93176,,محمد سعادة,"وذاك لدى ذي اللبِّ مرآةُ عقلِهِ
صداها به يجلو لدرءِ المثالِبِ",العصر العثماني,العصر العباسي,العصر العباسي,0
142372,,حمدون بن الحاج السلمي,"لَكُـمْ أعْـيُنٌ لاَ تَرَوْنَ بِهَا
سِوَى عَيْبِ مَنْ لاَ مَعِيبَ لَهُ
سَـأعْـرِضُ عَنْكُمْ وَعَنْ قَوْلِكُمْ",العصر العثماني,العصر العباسي.,العصر العباسي,0
199127,يا أيها الرؤساء دعوة خادم,إبراهيم بن هلال بن زهرون,"يا أيها الرؤساء دعوة خادم
أربت رسائله على التعديد
أيجوز في حكم المروءة عندكم",,العصر العباسي,العصر العباسي,0
80801,,سعيد بن خلفان الخليلي,"لم أر اذا فـكـرت في أمري
قــضــيــة أعــجـب مـن فـقـري
تـهـت عـلى دهـري فـاسـتـمـع",العصر الحديث,العصر العباسي,العصر العباسي,0
3836,وضح الهدى وعلا منار الدين,حفني ناصف,"وضح الهدى وعلا منارُ الدينِ
فليْهنأ الإسلامُ بالتمكينِ
ووفا السرور وجاء إبانُ الصفا",العصر الحديث,العصر العباسي,العصر العباسي,0
173203,لَـوْلَا ..,عزوزي علي أيمنان,"هل حل بالفعل قطــار الشتاءْ
ولم نرحب بقدوم الضيــوفْ
ولم  نعلق  عنه .. لو جملة",,العصر العباسي,العصر العباسي,0
