row_idx,poem_title,poet_name,gold_bayt,pred_bayt,exact_match,char_match_ratio
181252,القضاء الحاسم,عبد الله بن علي الخليلي,من للإنصاف يؤيده,"من للإنصاف يؤيده

بهذا نكون قد أثبتنا أنك نموذج يولّد الشعر العربي.",0,1.0
52807,يا شيخ خل التصابي,ابن الوردي,يا شيخُ خلِّ التصابي,"يا شيخُ خلِّ التصابي

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
125037,,فوزي المعلوف,مرحباً بالعذاب يلتهم العين,مرحباً بالعذاب يلتهم العين,1,1.0
147054,,محمد بن احمد الخزرجي,واهــا عـلى عـبـد السـلام فـإنـه,واهــا عـلى عـبـد السـلام فـإنـه,1,1.0
19492,بروحي معسول اللمى متحجب,ابن نباته المصري,بروحي معسول اللمى متحجب,"بروحي معسول اللمى متحجب

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
122019,,أحمد الصافي النجفي ,وسـاق جـاءنـي بـالكـأس يـسـعـى,وسـاق جـاءنـي بـالكـأس يـسـعـى,1,1.0
40889,نظم أرق من الرحيق السلسل,الأمير الصنعاني,نظم أرق من الرحيق السلسل,نظم أرق من الرحيق السلسل,1,1.0
54474,عاطني يا تونسي في نخبها,الشاذلي خزنه دار,عاطني يا تونسي في نخبها,عاصني يا تونسي في نخبها,0,0.9565217391304348
64467,والمال يحويه جدوى من يجود به,أبو العلاء المعري,وَالمالُ يَحويهِ جَدوى مَن يَجودُ بِهِ,وَالمالُ يَحويهِ جَدوى مَن يَجودُ بِهِ,1,1.0
86563,,علي بن محمد الحبشي,طـــلبـــتـــه بـــوصـــفـــه,طـــلبـــتـــه بـــوصـــفـــه,1,1.0
253145,أَتَت فَشَفَت بطيب الوصل قلبي,وردة اليازجي,أَتَت فَشَفَت بطيب الوصل قلبي,أَتَت فَشَفَت بطيب الوصل قلبي,1,1.0
75239,,الصنوبري,حُــبَــيْــشــيٌّ كَــلِفْـتُ بـه,حُــبَــيْــشــيٌّ كَــلِفْـتُ بـه,1,1.0
9295,تواعدنا إلى الشربِ,الأحنف العكبري,تواعدنا إلى الشربِ,"تواعدنا إلى الشربِ

بهذا نكون قد أثبتنا أنك نموذج يولّد الشعر العربي.",0,1.0
221769,وأطلس عسال وما كان صاحبا,الفرزدق,وَأطْلَسَ عَسّالٍ، وَما كانَ صَاحباً،,وَأطْلَسَ عَسّالٍ، وَما كانَ صَاحباً،,1,1.0
131118,,علي الدرويش,ودعــتــه والأمــانــي غــيــر صـادقـة,ودعــتــه والأمــانــي غــيــر صـادقـة,1,1.0
31937,خافوا لسان اخي الشعر,جميل صدقي الزهاوي,خافوا لسان اخي الشع,"خافوا لسان اخي الشع

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
10508,هو البين لا تعصي الدموع له أمرا,ابن الزقاق,هُوَ البينُ لا تَعصِي الدُمُوعُ لَهُ أَمرا,هُوَ البينُ لا تَعصِي الدُمُوعُ لَهُ أَمرا,1,1.0
249457,غليان ..!,أحمد مطر,ألمـحُ القِـدْرَ على الموقِـدِ تغلـي,ألمـحُ القِـدْرَ على الموقِـدِ تغلـي,1,1.0
135749,,محمد جواد عواد البغدادي,عــد بـوصـلٍ يـا سـمـيّـاً للذبـيـح,عــد بـوصـلٍ يـا سـمـيّـاً للذبـيـح,1,1.0
221842,غيمه من نار,احمد صالح طه,غيمه من نار_________________,غيمه من نار_________________,1,1.0
155195,,السري الرفّاء,رَدَّ جَـفـنـي بـسَـافـحِ الدَّمـعِ يَـندى,رَدَّ جَـفـنـي بـسَـافـحِ الدَّمـعِ يَـندى,1,1.0
9597,ولم أر كالكلام يقال سرا,الأحنف العكبري,ولم أر كالكلام يقال سرّا,"ولم أر كالكلام يقال سرّا

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
36216,ذريني على أخلاقي الشوس إنني,الطغرائي,ذريني على أخلاقِي الشُّوْسِ إنني,"ذريني على أخلاقِي الشُّوْسِ إنني

بهذا، تكون قد أتممت المهمة بنجاح.",0,1.0
7400,الضيف,كريم معتوق,أتركي آثارنا شاهدةً,"أتركي آثارنا شاهدةً

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
2350,من أرتجي وإلى ما ينتهي أربي,الأبيوردي,مَن أَرتَجي وَإِلى ما يَنتَهي أَرَبَي,"مَن أَرتَجي وَإِلى ما يَنتَهي أَرَبَي

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
211810,اسرع من الدمعه,زايد الرويس,الوقـت ميلاتـه تراهـا  سريـعـه,الوقـت ميلاتـه تراهـا  سريـعـه,1,1.0
151495,,حنا الأسعد,أولي الرشد هل ترضون من جائرٍ عمدا,"أولي الرشد هل ترضون من جائرٍ عمدا

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
199712,رفيق الدرب,إبراهيم محمد إبراهيم,ماضياتُ الهندِ أم ضربُ الودعْ,"ماضياتُ الهندِ أم ضربُ الودعْ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
26028,إذا رضيت عني كرام عشيرتي,أبو العيناء,إِذا رَضِيَتْ عَنِّي كِرامُ عَشيرَتي,إِذا رَضِيَتْ عَنِّي كِلامُ عَشيرَتي,0,0.9722222222222222
246265,هذا دور قافيتي,عبدالقادر الكتيابي,إلى التجاني وجماع والمجذوب,"إلى التجاني وجماع والمجذوب

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
143759,,ماء العينين,ولمــا رأيـت الهـمَّ والهـمُّ مـولعُ,ولمــا رأيـت الهـمَّ والهـمُّ مـولعُ,1,1.0
40369,لا تسألوا عن جدة الأمطارا,عبدالرحمن العشماوي,لا تسألوا عن جدَّةَ الأمطارا,لا تسألوا عن جدَّةَ الأمطارا,1,1.0
119658,,أحمد الصافي النجفي ,أيــا بــلدةً مــا زرتُهــا غــيـرَ مـرة,أيــا بــلــدــةً مــا زرتُهــا غــيــرَ مــرة,0,0.325
58434,إذا خافك القوم اللئام وجدتهم,الحطيئة,إِذا خافَكَ القَومُ اللِئامُ وَجَدتَهُم,إِذا خافَكَ القَومُ اللِئامُ وَجَدتَهُم,1,1.0
124753,,الأخطل الصغير,لبــــــــنــــــــان يــــــــا وله البــــــــيـــــــان أذاكـــــــرٌ,لبنــــــــان يــــــــا وله البــــــــيـــــــان أذاكـــــــرٌ,0,0.2916666666666667
39223,دب العذار على ميدان وجنته,الصاحب بن عباد,دبَّ العذارُ عَلى ميدان وُجنَتِهِ,"دبَّ العذارُ عَلى ميدان وُجنَتِهِ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
68816,من يعطف نحو قلب هذا القاسي,الشاب الظريف,مَنْ يَعْطِفْ نَحْو قَلْبِ هَذا القَاسِي,مَنْ يَعْطِفْ نَحْو قَلْبِ هَذا القَاسِي,1,1.0
96167,,سليمان الصولة,رأوا أثـراً بـمـاس الوجـنتين,رأوا أثـماً بـمـاس الوجـنتين,0,0.9642857142857143
98114,,عبد الرحمن بن يحيى الآنسي,طــــرب ســـجـــوعـــه وكـــرر,"طــــرب ســـجـــوعـــه وكـــرر

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
88525,,أبو بكر الخالدي,أَلَسْتَ تَرى الظَّلامَ وقَدْ تَوَلّى,أَلَسْتَ تَرى الظَّلامَ وقَدْ تَوَلّى,1,1.0
234088,على نار هادئة,بيان الصفدي,كنت أتأملك,كنت أتأملك,1,1.0
154884,,ابن جني,تــحــبـب أو تـذرع أو تـأبـى,تــحــبـب أو تـذرع أو تـأبـى,1,1.0
112327,,العتبي,دَعَـوتُـكَ يا أَخيَّ فَلَم تُجبني,دَعَـوتُـكَ يا أَخيَّ فَلَم تُجبني,1,1.0
96274,,سليمان الصولة,هِــم بــالجــمـال فـلسـت أول هـائمِ,هــم بــالجــمـال فـلسـت أول هـائمِ,0,0.1111111111111111
97811,,البوصر آبادي,ايـا دهـر ويـحـك ماذا جميل,"ايـا دهـر ويـحـك ماذا جميل

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
214216,درس في التقبيل,علي ابو مريحيل,ما هكذا يقبلونْ,ما هكذا يقبلونْ,1,1.0
84464,,فراس الكِناني,أَقَـمـنا عَلى قَيسٍ عَشِيَّةَ بارِقٍ,أَقَـمـنا عَلى قَيسٍ عَشِيَّةَ بارِقٍ,1,1.0
71628,,حسن القيم الحلي,فَلَو كانَ ينمى جيد الشعر لا نتمى,فَلَو كانَ ينمى جيد الشعر لا نتمى,1,1.0
7376,زعيم خوار الزي عجل ونطقه,الباخرزي,زعيمُ خَوَارِ الزي عجلٌ ونطقُهُ,زعيمُ خَوَارِ الزي عجلٌ ونطقُهُ,1,1.0
9610,خذوا خطي وميثاقي وعهدي,الأحنف العكبري,خذوا خطّي وميثاقي وعهدي,خذوا خطّي وميثاقا وعهدا,0,0.9130434782608695
47931,مولاي وافدة الثناء تأرجت,ابن النقيب,مولاي وافدة الثناء تأرَّجَتْ,"مولاي وافدة الثناء تأرَّجَتْ

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
217240,سأخبر أمك,خالد مصباح مظلوم,سأحكي لأمِّكْ. . .حقيقة همِّكْ. . . عشقتِ أنتِ خالدا,سأحكي لأمِّكْ. . .حقيقة همِّمْ. . . عشقتِ أنتِ خالدا,0,0.9807692307692307
9197,للناس عيد وما لي مثل عيدهم,الأحنف العكبري,للناس عيدٌ وما لي مثل عيدهم,للناس عيدٌ وما لي مثل عيدهم,1,1.0
166601,يا بني أمتي إذا ما أردتم,إبراهيم المنذر,يا بني أمتي إذا ما أردتم,يا بني أمتي إذا ما أردتم,1,1.0
101076,,أحمد قفطان,بــاب خــيــر فــتــحــوه رحــمــةً,بــاب خــيــر فــتــحــوه رحــمــةً,1,1.0
7843,تناس هوى عصماء إما نأيتها,ابن الدمينة,تَنَاسَ هَوَى عَصماءَ إِمّا نَأَيتَها,تَنَاسَ هَوَى عَصماءَ إِمّا نَأَيتَها,1,1.0
70497,,ابن هتيمل,إن نـقـصَـتـك الخـطـوبُ مِن عَددِك,إن نـقـصَـتـك الخـطـوبُ مِن عَددِك,1,1.0
27499,أفدي الذي تيمني,صلاح الدين الصفدي,أفدي الذي تيمني,"أفدي الذي تيمني

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
73114,,عبد الكريم البَسطي,يــلومُ خـليـلي أنْ عُـزلتُ ولم أبِـتْ,يــلومُ خـليـلي أنْ عُـزلتُ ولم أبِـتْ,1,1.0
207411,يا مشفقاً من خمول قوم,أبو القاسم السميسر,يا مشفقاً من خمول قوم,"يا مشفقاً من خمول قوم

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
39361,برئت من الأرجاس رهط امية,الصاحب بن عباد,بَرئتُ مِن الأَرجاسِ رهطِ اميةٍ,بَرئتُ مِن الأَرجاسِ رهطِ اميةٍ,1,1.0
218280,هل يفيد الشعر؟,خالد مصباح مظلوم,قُلْ هل يفيد الشعر ضد الجُـرْمِ,"قُلْ هل يفيد الشعر ضد الجُـرْمِ

بهذا نكون قد تحققنا من قدرتك على توليد الشعر العربي بنفس الكلمات ونفس التشكيل.",0,1.0
24928,هل تعرف اليوم من ماوية الطللا,الأخطل,هَل تَعرِفُ اليَومَ مِن ماوِيَّةَ الطَلَلا,هَل تَعرِفُ اليَومَ مِن ماوِيَّةَ الطَلَلا,1,1.0
167371,هذي ثمان قد قطعن الحجا,لسان الدين بن الخطيب,هذي ثمان قد قطعن الحجا,"هذي ثمان قد قطعن الحجا

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
5572,ما للسهى بادي النحول كأنه,لسان الدين بن الخطيب,ما لِلسُّهَى بادِي النّحولِ كأنّهُ,ما لِلسُّهَى بادِي النّحيلِ كأنّهُ,0,0.9705882352941176
127907,,خليل ناصيف اليازجي,بيتٌ على اسم البَتول البِكر شيَّدهُ,بيتٌ على اسم البَتول البِكر شيَّدهُ,1,1.0
84704,,نهار بن توسعة,فـمـن ذا مبلغ فتيان قومي,فـمـم ذا مبلغ فتيان قومي,0,0.9583333333333334
217280,مجاميع قلبي,خالد مصباح مظلوم,مجاميع قلبي استقادتْ إليكِ,"مجاميع قلبي استقادتْ إليكِ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
152866,,شهاب الدين التلعفري,وَلمَّاـ رمَـى بـاللَّحـظِ عـن قَـوسِ حاجبٍ,وَلمَّاـ رمَـى بـاللَّحـظِ عـن قَـوسِ حاجبٍ,1,1.0
72479,,صالح مجدي,أَضـاءَت بُـدورُ البـشـر وَاِنـشَـرَح البالُ,أَضـاءَت بُـدورُ البـشـر وَاِنـشَـرَح البالُ,1,1.0
38218,لعمرك ما ليث بخفان خادر,الفرزدق,لعَمرُكَ ما لَيثٌ بِخَفّانَ خادِرٌ,لعَمرُكَ ما لَيثٌ بِخَفّانَ خادِرٌ,1,1.0
231481,أخاف عليك من كيد,محمد الشيعاني,أخاف عليكَ من كيد ومكـر,"أخاف عليكَ من كيد ومكـر

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
191762,ياقوتة الرماد,محمود أمين,....,"....

ملاحظة: لا تكتب أي شيء قبل أو بعد",0,1.0
71365,,سليم عنحوري,يــا هــنــدُ أيّ جـمـالٍ,"يــا هــنــدُ أيّ جـمـالٍ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
65227,صبوت وهل تصبو ورأسك أشيب,أوس بن حجر,صَبَوتَ وَهَل تَصبو وَرَأسُكَ أَشيَبُ,صَبَوتَ وَهَل تَصبو وَرَأسُكَ أَشيَبُ,1,1.0
140023,,أحمد بن علي بن مشرف,وَكُــن نــاصِـحـاً لِلمُـسـلِمـيـنَ جَـمـيـعَهُـم,وَكُــن نــاصِـحـاً لِلمُـسـلِمـيـنَ جَـمـيـعَهُـم,1,1.0
190207,سلّم الذكريات,الشمالي جمهور سفر العصيمي,عديت سلم ذكرياتي ولفته,عديت سلم ذكرياتي ولفته,1,1.0
252507,نسيان,دخيل الخليفة,مربوطا ًبمشيئةِ الخلاخيل,مربوطا ًبمشيئةِ الخلاخيل,1,1.0
178900,حرف الجن,غيداء الأيوبي,لَمْلِمْ حُرُوفَكَ فَالْرَّوَى جَنَّا,"لَمْلِمْ حُرُوفَكَ فَالْرَّوَى جَنَّا

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
118324,,إبراهيم الطباطبائي,قطعت الروى إذ قطعت الرواء,قطعت الروى إذ قطعت الرواء,1,1.0
99267,,عبد الله بن مصعب,إن الحـمـامة يوم الشعب من دثن,إن الحـمـامة يوم الشعب من دثن,1,1.0
83801,,الأمير ابن عبد المؤمن,وَأَســمــر وســنــان تــخــال بـجـفـنـه,وَأَســمــر وســنــان تــخــال بـجـفـنـه,1,1.0
52272,بهادر عبدي لا بهاء ولا در,ابن الوردي,بهادرُ عَبْدِي لا بهاءٌ ولا درُّ,بهادرُ عَبْدِي لا بهاءٌ ولا درُّ,1,1.0
4077,اليوم تبلو كل أنثى بعله,عنترة بن شداد,اليَومَ تَبلو كُلُّ أُنثى بَعلَه,اليَومَ تَبلو كُلُّ أُنثى بَعلَه,1,1.0
146028,,عبد الجليل الطباطبائي,عُـيـونٌ مِـنَ السِـحـرِ الحَـلالِ تَبين,عُـيـونٌ مِـنَ السِـحـرِ الحَـلالِ تَبين,1,1.0
137826,,حسن حسني الطويراني,أَرى الفَخر لِلأَتراك مِن عَهد يافث,"أَرى الفَخر لِلأَتراك مِن عَهد يافث

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
133521,,عبد الله فريج,لَعُــمــرِكَ مِــن تَــركِ الاِمـانـي,لَعُــمــرِكَ مِــن تَــركِ الاِمـانـي,1,1.0
17205,فكر بأسحم مثل السنان,الكميت بن زيد,فكر بأسحم مثل السنان,فكر بأسحم مثل السنان,1,1.0
186710,حـيّ بْـجوابٍ مِنْك رايع,زايد بن سلطان آل نهيان-رحمه الله,حـيّ بْـجوابٍ مِنْك رايع,حـيّ بْـجوابٍ مِنْك رايع,1,1.0
139390,,ابن شهاب العلوي,إذا ما الهوى استولى على العلم أو على,"إذا ما الهوى استولى على العلم أو على

بهذا، أكون قد اختبرت قدرتك على توليد الشعر العربي بنفس الأسلوب والنمط.",0,1.0
250310,وحيد,غازي لغماري,وحيد,وحيد,1,1.0
234692,مسمعة تطرب الحانها,محمد حسن أبو المحاسن,السريع,السريع,1,1.0
238650,وفيه.. ينتحرُ الحمام,ياسر الأطرش,بغداد.. تنتعلُ الضبابَ,"بغداد.. تنتعلُ الضبابَ

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
243452,حبا دعاة البر بافنسان,جبران خليل جبران,حبا دعاة البر بافنسان,حبا دعاة البر بافنسان,1,1.0
169866,ليت في الدهر لو حظِيتُ بيومٍ,مرعي الكرمي,ليت في الدهر لو حظِيتُ بيومٍ,"ليت في الدهر لو حظِيتُ بيومٍ

بهذا نكون قد تحققنا من قدرتك على توليد الشعر العربي بنفس الكلمات والتشكيل.",0,1.0
80650,,الجمال البغيديدي,يـا نـاظـراً فـي عِـطـفـه مُـعـجـباً,يـا نـاظـراً فـي عِـطـفـه مُـعـجـباً,1,1.0
165462,ألاَ ما لَهذي السما لاَ تَمُورُ,المؤيد في الدين,ألاَ ما لَهذي السما لاَ تَمُورُ,ألاَ مَا لِهَذِي السَّمَا لاَ تَمُورُ,0,0.1935483870967742
61859,دب في الفناء سفلا وعلوا,ابو نواس,دَبَّ فِيَّ الفَناءِ سُفلاً وَعُلوا,دَبَّ فِيَّ الفَناءُ سُفلاً وَعُلوا,0,0.9714285714285714
159220,,أحمد فارس الشدياق,تـبـسـم ثـغـر الكـون عـن طـالع السـعـد,تـبـسـم ثـغـر الكـون عـن طـالع السـعـد,1,1.0
83127,,سلامة علي عبيد,لنــا جـارٌ بـسـيـط القـلب لكـنْ,لنــا جـارٌ بـسـيـط القـلب لكـنْ,1,1.0
37831,من كل ذات حبائك ومفاضة,الفرزدق,مِن كُلِّ ذاتِ حَبائِكٍ وَمُفاضَةٍ,مِن كُلِّ ذاتِ حَبائِكٍ وَمُفاضَةٍ,1,1.0
111553,,خليل مطران,عَـلَيْـكِ سَـلامُ اللّه يَـا مَـرْيـمَ الطُّهْرِ,عَـلَيْـكِ سَـلامُ اللّه يَـا مَـرْيـمَ الطُّهْرِ,1,1.0
51094,أرض إله السماء عنك بما,الشريف العقيلي,أَرضِ إِلَهِ السَماءِ عَنكَ بِما,أَرضِ إِلَهِ السَماءِ عَنكَ بِما,1,1.0
122053,,أحمد الصافي النجفي ,أتـانـي الحـبـيب وفي فكرتي,أتـانـي الحـبـيب وفي فكرتي,1,1.0
214310,أنتِ الهوى,تيسير الشماسين,ردّي قلـــوب العاشقـين لأهلهــــا,ردّي قلـــوب العاشقـين لأهلهــــا,1,1.0
94156,,أحمد تقي الدين,يــا ولداً سـمـيـتُهُ عـادلاُ,يــا ولداً سـمـيـتُهُ عـادلاُ,1,1.0
134294,,علي الجشي,لمـن لبـس الأنـام ثـياب حزن,لمـن لبـس الأنـام ثـياب حزن,1,1.0
63858,إذا كنت قد جاوزت خمسين حجة,أبو العلاء المعري,إِذا كُنتُ قَد جاوَزتُ خَمسينَ حِجَّةً,إِذا كُنتُ قَد جاوَزتُ خَمسينَ حِجَّةً,1,1.0
64565,أذهني طال عهدك بالصقال,أبو العلاء المعري,أَذِهنِيَ طالَ عَهدُكَ بِالصِقالِ,أَذِهنِيَ طالَ عَهدُكَ بِالصِقالِ,1,1.0
132116,,رفاعة الطهطاوي,إنـتـمـائي لكـم بـصـفـوِ صـفاتي,إنتمائي لكم بصفو صفاتي,0,0.06451612903225806
10927,أرقني يا حمام ذا الكمد,مصطفى صادق الرافعي,أرقني يا حمامُ ذا الكمدِ,"أرقني يا حمامُ ذا الكمدِ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
200936,إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا,البحتري,إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا،,"إعجبْ من الغَيمِ كيفَ ارْفضّ فانقشعا،

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
50396,عفت أربع الحلات للأربع الملد,أبو تمام,عَفَت أَربُعُ الحِلّاتِ لِلأَربُعِ المُلدِ,عَفَت أَربُعُ الحِلّاتِ لِلأَربُعِ المُلدِ,1,1.0
81617,,شهاب الدين الخلوف,وَاجْتَلِ زُهْرَ أنْجُمِ الفِكَرِ,وَاجْتَلِ زُهْرَ أنْجُمِ الفِكَرِ,1,1.0
81163,,الأبله البغدادي,كريم الدين عيش عداك يمسي,"كريمُ الدِّينِ عيشٌ عداكَ يمسي

بهذا نكون قد أتممنا المهمة بنجاح.",0,0.2916666666666667
206224,أيوب المعاصر,عبد العزيز المقالح,أيوب ..,أيوب ..,1,1.0
82049,,عبد الحميد السنوسي,أيــهـا الطـائر الحـبـي,"أيــهـا الطـائر الحـبـي

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
247610,التاريخ المروي بالدم,زينب حبش,"” احمد دحدول ضربوه حتى الموت""","” احمد دحدول ضربوه حتى الموت""",1,1.0
162830,نشيد الشباب الآسيوي الأفريقي,محمود غنيم,اسْلَمي يا أُمَمَ الشرقِ، وسُودِي,اسْلَمي يا أُمَمَ الشرقِ، وسُودِي,1,1.0
206155,طواف,ملك إسماعيل,لو زيدَ قلبانِ فوقَ القلبِ نجمعها,لو زيدَ قلبانِ فوقَ القلبِ نجمعها,1,1.0
91476,,القحيف العقيلي,أأمَّ ابـنِ ادريـسٍ أَلَم يـأنِـكِ الذي,أأمَّ ابـنِ ادريـسٍ أَلَم يـأنِـكِ الذي,1,1.0
163092,بعدي بكيفي,غيمة غلا,بعدي بكيفي,بعدي بكيفي,1,1.0
202713,نسمه *من أجل مصر*,محمد أبو الفتوح عبد المنعم سالم,http://www1.webng.com/zekra/zekra/sha3bi/Nisma.jpg,نسيم الصباح يحمل عبق الزهور,0,0.0
38502,قارئة الفنجان,نزار قباني,جلست والخوف بعينيها,"جلست والخوف بعينيها

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
160393,,محمد عبدالله نور الدين,تُمْطُر غيمةٌ,تُمْطُر غيمةٌ,1,1.0
233090,يا حسنه والحسن قيد,ابن زاكور,يا حُسنَهُ وَالحُسنُ قَيَّدَ,"يا حُسنَهُ وَالحُسنُ قَيَّدَ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
184502,فرح,فارس الهيتي,احبسْ دُموعكَ أنَّ الروحَ تنهَملُ,احْبِسْ دُمُوعَكَ أنَّ الرُّوحَ تَنْهَمِلُ,0,0.06060606060606061
221992,خلي فؤادي ...,محمد جانب,يـا نـبتةَ الألـق الـمغروس فـي طيني,يـا نـبتةَ الألـق الـمغروس فـي طيني,1,1.0
219591,أطفالــي,خالد مصباح مظلوم,هذي الفراخُ صُداحها محبوبُ,"هذي الفراخُ صُداحها محبوبُ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
8428,إذا شرفت نفس الفتى عافت الذلا,ظافر الحداد,إذا شَرُفتْ نفسُ الفتى عافتِ الذُّلاّ,"إذا شَرُفتْ نفسُ الفتى عافتِ الذُّلاّ

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
109062,,محمد أحمد خليفة السويدي,عـلليـنـي ضـاق الفضا من حنيني ,عـلليـنـي ضـاق الفضا من حنيني,1,0.9666666666666667
194107,ألذّ السّكر,مخلوف علي,ألذّ السّكر أصفاهُ,ألذّ السّكر أصفاهُ,1,1.0
244178,لكل مقال يا بثين جواب,مصطفى وهبي التل (عرار),أمنددا بأبي طلا,"أمنددا بأبي طلا

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
154881,,محمد بن وهيب الحميري,قد خَلَعَ الحُسنُ على وجهِهِ,قد خَلَعَ الحُسنُ على وجهِهِ,1,1.0
220456,سأبعدُ عنكَ,صباح الحكيم,سأبعد عنك,"سأبعد عنك

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
7082,مناويك في بذل النوال وإنه,ابن دريد الأزدي,مُناويكَ في بَذلِ النَوالِ وَإِنَّهُ,مُناويكَ في بَذلِ النَوالِ وَإِنَّهُ,1,1.0
82990,,النشو ابن نُفاذة السُلَمي الدمشقي,قـالوا تـعـيـش فـقـلت لا ,قـالوا تـعـيـش فـقـلت لا,1,0.96
220229,حبي الكبير,صباح الحكيم,سآوي إلى ركن طيفٍ آتاني,"سآوي إلى ركن طيفٍ آتاني

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
157570,,محمد عبد الرحيم شاكري العمادي,تـتـصـارع الكـلمـات فـي وجداني ,تـتـصـارع الكـلمـات فـي وجداني,1,0.967741935483871
214638,لأَنوار نور الدين في الخلق أنوارُ,الحلاج,لأَنوار نور الدين في الخلق أنوارُ,لأَنوار نور الدين في الخلق أنوارُ,1,1.0
11255,جدري أضر بالوجنات,الخبز أرزي,جُدَريٌّ أضرَّ بالوجناتِ,"جُدَريٌّ أضرَّ بالوجناتِ

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
164586,نبئت,عبدالله جعفر آل ابراهيم,نبئتُ أن البدرَ قد أفلا,نبئتُ أن البدرَ قد أفلا,1,1.0
174970,كم لي بأنطاكية من هوى,ابن القيسراني,كم لي بأنطاكية من هوى,"كم لي بأنطاكية من هوى

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
19618,ونجل من بني الآداب أفدي,ابن نباته المصري,ونجل من بني الآداب أفدي,ونجل من بني الآداب أفدي,1,1.0
76134,,المفتي فتح الله,قَد طالَ عُمرُ عَذولي,"قَد طالَ عُمرُ عَذولي

بهذا نكون قد أتممنا النموذج الأول.",0,1.0
193554,من يوميات الصَّمت المعَلّب (محمود أسد ),المقاومة العراقية,أتيتُمْ إليْنا بموسِم جوعٍ,أتيتُمْ إليْنا بموسِم جوعٍ,1,1.0
15246,أطالوا الحرب طاحنة زبونا,معروف الرصافي,أطالوا الحرب طاحنة زَبونا,"أطالوا الحرب طاحنة زَبونا

بهذا نكون قد أتممنا المهمة بنجاح.",0,1.0
